pais,mes,tipo_asignacion,estado,servicios,expedientes
Peru,2024-03,SIN_TIPO,CANCELADA,189,183
Peru,2024-04,MANUAL,CANCELADA,129,74
Peru,2024-04,MANUAL,CONCLUIDA,131,123
Peru,2024-04,SIN_TIPO,CANCELADA,348,298
Peru,2024-05,MANUAL,CANCELADA,29,25
Peru,2024-05,MANUAL,CONCLUIDA,184,172
Peru,2024-05,SIN_TIPO,CANCELADA,154,148
Peru,2024-05,SIN_TIPO,CONCLUIDA,2,2
Peru,2024-06,MANUAL,CANCELADA,16,14
Peru,2024-06,MANUAL,CONCLUIDA,151,134
Peru,2024-06,SIN_TIPO,CANCELADA,78,71
Peru,2024-06,SIN_TIPO,CONCLUIDA,2,2
Peru,2024-07,ANCLAJE APP,CANCELADA,1,1
Peru,2024-07,ANCLAJE APP,CONCLUIDA,27,23
Peru,2024-07,MANUAL,CANCELADA,20,18
Peru,2024-07,MANUAL,CONCLUIDA,140,122
Peru,2024-07,SIN_TIPO,CANCELADA,74,71
Peru,2024-07,SIN_TIPO,CONCLUIDA,1,1
Peru,2024-08,ANCLAJE APP SOA,CONCLUIDA,10,9
Peru,2024-08,MANUAL,CANCELADA,20,17
Peru,2024-08,MANUAL,CONCLUIDA,176,156
Peru,2024-08,SIN_TIPO,CANCELADA,73,62
Peru,2024-08,SIN_TIPO,CONCLUIDA,1,1
Peru,2024-09,ANCLAJE APP SOA,CANCELADA,3,3
Peru,2024-09,ANCLAJE APP SOA,CONCLUIDA,149,129
Peru,2024-09,MANUAL,CANCELADA,8,8
Peru,2024-09,MANUAL,CONCLUIDA,40,36
Peru,2024-09,SIN_TIPO,CANCELADA,61,56
Peru,2024-09,SIN_TIPO,CONCLUIDA,2,2
Peru,2024-10,MANUAL,CANCELADA,19,17
Peru,2024-10,MANUAL,CONCLUIDA,220,192
Peru,2024-10,SIN_TIPO,CANCELADA,78,73
Peru,2024-10,SIN_TIPO,CONCLUIDA,1,1
Peru,2024-11,MANUAL,CANCELADA,10,9
Peru,2024-11,MANUAL,CONCLUIDA,199,171
Peru,2024-11,SIN_TIPO,CANCELADA,96,91
Peru,2024-12,MANUAL,CANCELADA,6,5
Peru,2024-12,MANUAL,CONCLUIDA,217,184
Peru,2024-12,SIN_TIPO,CANCELADA,85,81
Peru,2024-12,SIN_TIPO,CONCLUIDA,1,1
Peru,2025-01,MANUAL,CANCELADA,15,14
Peru,2025-01,MANUAL,CONCLUIDA,185,178
Peru,2025-01,SIN_TIPO,CANCELADA,74,72
Peru,2025-01,SIN_TIPO,CONCLUIDA,1,1
Peru,2025-02,MANUAL,CANCELADA,12,9
Peru,2025-02,MANUAL,CONCLUIDA,193,167
Peru,2025-02,SIN_TIPO,CANCELADA,68,66
Peru,2025-02,SIN_TIPO,CONCLUIDA,1,1
Peru,2025-03,MANUAL,CANCELADA,8,8
Peru,2025-03,MANUAL,CONCLUIDA,169,158
Peru,2025-03,SIN_TIPO,CANCELADA,70,69
Peru,2025-04,MANUAL,CANCELADA,3,3
Peru,2025-04,MANUAL,CONCLUIDA,197,179
Peru,2025-04,SIN_TIPO,CANCELADA,67,67
Peru,2025-05,MANUAL,CANCELADA,23,20
Peru,2025-05,MANUAL,CONCLUIDA,169,131
Peru,2025-05,SIN_TIPO,CANCELADA,52,50
Peru,2025-06,MANUAL,CANCELADA,17,13
Peru,2025-06,MANUAL,CONCLUIDA,137,122
Peru,2025-06,SIN_TIPO,CANCELADA,45,40
Peru,2025-06,SIN_TIPO,CONCLUIDA,1,1
Peru,2025-07,MANUAL,CANCELADA,17,11
Peru,2025-07,MANUAL,CONCLUIDA,141,120
Peru,2025-07,SIN_TIPO,CANCELADA,48,48
Peru,2025-07,SIN_TIPO,CONCLUIDA,1,1
Peru,2025-08,MANUAL,CANCELADA,16,13
Peru,2025-08,MANUAL,CONCLUIDA,164,120
Peru,2025-08,SIN_TIPO,CANCELADA,52,47
Peru,2025-09,MANUAL,CANCELADA,11,8
Peru,2025-09,MANUAL,CONCLUIDA,161,133
Peru,2025-09,SIN_TIPO,CANCELADA,58,44
Peru,2025-10,ANCLAJE APP SOA,CANCELADA,3,2
Peru,2025-10,ANCLAJE APP SOA,CONCLUIDA,29,26
Peru,2025-10,ANCLAJE APP SOA,PROCESO,2,2
Peru,2025-10,MANUAL,CANCELADA,6,5
Peru,2025-10,MANUAL,CONCLUIDA,76,65
Peru,2025-10,MANUAL,PROCESO,15,15
Peru,2025-10,SIN_TIPO,CANCELADA,51,48
Peru,2025-10,SIN_TIPO,PROCESO,12,10
Puerto Rico,2023-01,ANCLAJE,CANCELADA,1459,1205
Puerto Rico,2023-01,ANCLAJE,CONCLUIDA,3457,3070
Puerto Rico,2023-01,APP,CANCELADA,13,9
Puerto Rico,2023-01,APP,CONCLUIDA,9,5
Puerto Rico,2023-01,MANUAL,CANCELADA,5742,4811
Puerto Rico,2023-01,MANUAL,CONCLUIDA,16132,12837
Puerto Rico,2023-01,SIN_TIPO,CANCELADA,2521,2410
Puerto Rico,2023-01,SIN_TIPO,CONCLUIDA,5805,5803
Puerto Rico,2023-02,ANCLAJE,CANCELADA,1434,1199
Puerto Rico,2023-02,ANCLAJE,CONCLUIDA,3533,3078
Puerto Rico,2023-02,APP,CANCELADA,60,39
Puerto Rico,2023-02,APP,CONCLUIDA,53,49
Puerto Rico,2023-02,MANUAL,CANCELADA,4016,3362
Puerto Rico,2023-02,MANUAL,CONCLUIDA,13351,10963
Puerto Rico,2023-02,SIN_TIPO,CANCELADA,1586,1531
Puerto Rico,2023-02,SIN_TIPO,CONCLUIDA,4584,4580
Puerto Rico,2023-03,ANCLAJE,CANCELADA,1797,1456
Puerto Rico,2023-03,ANCLAJE,CONCLUIDA,4331,3716
Puerto Rico,2023-03,APP,CANCELADA,12,10
Puerto Rico,2023-03,APP,CONCLUIDA,8,8
Puerto Rico,2023-03,MANUAL,CANCELADA,3916,3279
Puerto Rico,2023-03,MANUAL,CONCLUIDA,14082,11457
Puerto Rico,2023-03,SIN_TIPO,CANCELADA,1223,1168
Puerto Rico,2023-03,SIN_TIPO,CONCLUIDA,4678,4672
Puerto Rico,2023-04,ANCLAJE,CANCELADA,1551,1248
Puerto Rico,2023-04,ANCLAJE,CONCLUIDA,3864,3360
Puerto Rico,2023-04,APP,CANCELADA,2,2
Puerto Rico,2023-04,APP,CONCLUIDA,6,4
Puerto Rico,2023-04,MANUAL,CANCELADA,3801,3069
Puerto Rico,2023-04,MANUAL,CONCLUIDA,15390,12262
Puerto Rico,2023-04,SIN_TIPO,CANCELADA,1304,1216
Puerto Rico,2023-04,SIN_TIPO,CONCLUIDA,3054,3052
Puerto Rico,2023-05,ANCLAJE,CANCELADA,1662,1370
Puerto Rico,2023-05,ANCLAJE,CONCLUIDA,4148,3556
Puerto Rico,2023-05,APP,CANCELADA,7,5
Puerto Rico,2023-05,MANUAL,CANCELADA,4346,3590
Puerto Rico,2023-05,MANUAL,CONCLUIDA,15942,12969
Puerto Rico,2023-05,SIN_TIPO,CANCELADA,1508,1423
Puerto Rico,2023-05,SIN_TIPO,CONCLUIDA,4279,4275
Puerto Rico,2023-06,ANCLAJE,CANCELADA,1850,1443
Puerto Rico,2023-06,ANCLAJE,CONCLUIDA,3994,3464
Puerto Rico,2023-06,APP,CANCELADA,5,3
Puerto Rico,2023-06,APP,CONCLUIDA,2,1
Puerto Rico,2023-06,MANUAL,CANCELADA,3946,3351
Puerto Rico,2023-06,MANUAL,CONCLUIDA,13385,11425
Puerto Rico,2023-06,SIN_TIPO,CANCELADA,1422,1333
Puerto Rico,2023-06,SIN_TIPO,CONCLUIDA,4419,4418
Puerto Rico,2023-07,ANCLAJE,CANCELADA,1776,1402
Puerto Rico,2023-07,ANCLAJE,CONCLUIDA,4289,3709
Puerto Rico,2023-07,APP,CANCELADA,8,5
Puerto Rico,2023-07,APP,CONCLUIDA,1,1
Puerto Rico,2023-07,MANUAL,CANCELADA,4759,4035
Puerto Rico,2023-07,MANUAL,CONCLUIDA,16110,13262
Puerto Rico,2023-07,SIN_TIPO,CANCELADA,1399,1319
Puerto Rico,2023-07,SIN_TIPO,CONCLUIDA,3547,3547
Puerto Rico,2023-08,ANCLAJE,CANCELADA,1707,1397
Puerto Rico,2023-08,ANCLAJE,CONCLUIDA,4692,4011
Puerto Rico,2023-08,APP,CANCELADA,1,1
Puerto Rico,2023-08,APP,CONCLUIDA,7,3
Puerto Rico,2023-08,MANUAL,CANCELADA,4928,4184
Puerto Rico,2023-08,MANUAL,CONCLUIDA,15761,13183
Puerto Rico,2023-08,SIN_TIPO,CANCELADA,1531,1434
Puerto Rico,2023-08,SIN_TIPO,CONCLUIDA,4102,4099
Puerto Rico,2023-09,ANCLAJE,CANCELADA,1724,1371
Puerto Rico,2023-09,ANCLAJE,CONCLUIDA,4831,4104
Puerto Rico,2023-09,APP,CANCELADA,71,24
Puerto Rico,2023-09,APP,CONCLUIDA,19,12
Puerto Rico,2023-09,MANUAL,CANCELADA,3625,3120
Puerto Rico,2023-09,MANUAL,CONCLUIDA,13856,11748
Puerto Rico,2023-09,SIN_TIPO,CANCELADA,1591,1481
Puerto Rico,2023-09,SIN_TIPO,CONCLUIDA,4277,4272
Puerto Rico,2023-10,ANCLAJE,CANCELADA,2333,1792
Puerto Rico,2023-10,ANCLAJE,CONCLUIDA,5823,4777
Puerto Rico,2023-10,APP,CANCELADA,62,28
Puerto Rico,2023-10,APP,CONCLUIDA,44,17
Puerto Rico,2023-10,MANUAL,CANCELADA,5180,4300
Puerto Rico,2023-10,MANUAL,CONCLUIDA,17047,14138
Puerto Rico,2023-10,SIN_TIPO,CANCELADA,1692,1570
Puerto Rico,2023-10,SIN_TIPO,CONCLUIDA,3117,3115
Puerto Rico,2023-11,ANCLAJE,CANCELADA,2026,1608
Puerto Rico,2023-11,ANCLAJE,CONCLUIDA,4646,3794
Puerto Rico,2023-11,APP,CANCELADA,111,17
Puerto Rico,2023-11,APP,CONCLUIDA,14,7
Puerto Rico,2023-11,MANUAL,CANCELADA,4741,4014
Puerto Rico,2023-11,MANUAL,CONCLUIDA,16008,13659
Puerto Rico,2023-11,SIN_TIPO,CANCELADA,1470,1420
Puerto Rico,2023-11,SIN_TIPO,CONCLUIDA,3351,3350
Puerto Rico,2023-12,ANCLAJE,CANCELADA,1703,1345
Puerto Rico,2023-12,ANCLAJE,CONCLUIDA,4143,3429
Puerto Rico,2023-12,APP,CANCELADA,73,28
Puerto Rico,2023-12,APP,CONCLUIDA,5,5
Puerto Rico,2023-12,MANUAL,CANCELADA,3751,3194
Puerto Rico,2023-12,MANUAL,CONCLUIDA,14530,12666
Puerto Rico,2023-12,SIN_TIPO,CANCELADA,1447,1386
Puerto Rico,2023-12,SIN_TIPO,CONCLUIDA,3848,3845
Puerto Rico,2024-01,ANCLAJE,CANCELADA,3450,2382
Puerto Rico,2024-01,ANCLAJE,CONCLUIDA,7527,5962
Puerto Rico,2024-01,ANCLAJE APP,CONCLUIDA,1,1
Puerto Rico,2024-01,APP,CANCELADA,140,29
Puerto Rico,2024-01,APP,CONCLUIDA,43,18
Puerto Rico,2024-01,MANUAL,CANCELADA,4678,3543
Puerto Rico,2024-01,MANUAL,CONCLUIDA,14513,12280
Puerto Rico,2024-01,SIN_TIPO,CANCELADA,1727,1608
Puerto Rico,2024-01,SIN_TIPO,CONCLUIDA,3450,3447
Puerto Rico,2024-02,ANCLAJE,CANCELADA,3125,2370
Puerto Rico,2024-02,ANCLAJE,CONCLUIDA,7887,6328
Puerto Rico,2024-02,ANCLAJE APP,CANCELADA,1,1
Puerto Rico,2024-02,ANCLAJE APP SOA,CONCLUIDA,1,1
Puerto Rico,2024-02,APP,CANCELADA,119,26
Puerto Rico,2024-02,APP,CONCLUIDA,14,7
Puerto Rico,2024-02,MANUAL,CANCELADA,4529,3626
Puerto Rico,2024-02,MANUAL,CONCLUIDA,12953,11372
Puerto Rico,2024-02,SIN_TIPO,CANCELADA,1706,1567
Puerto Rico,2024-02,SIN_TIPO,CONCLUIDA,4006,4003
Puerto Rico,2024-03,ANCLAJE,CANCELADA,2951,2214
Puerto Rico,2024-03,ANCLAJE,CONCLUIDA,7697,6254
Puerto Rico,2024-03,ANCLAJE APP,CANCELADA,6,6
Puerto Rico,2024-03,ANCLAJE APP,CONCLUIDA,18,18
Puerto Rico,2024-03,ANCLAJE APP SOA,CONCLUIDA,1,1
Puerto Rico,2024-03,APIROUTE1,CANCELADA,137,9
Puerto Rico,2024-03,APIROUTE1,CONCLUIDA,11,3
Puerto Rico,2024-03,APP,CANCELADA,10,7
Puerto Rico,2024-03,APP,CONCLUIDA,14,7
Puerto Rico,2024-03,MANUAL,CANCELADA,3905,3081
Puerto Rico,2024-03,MANUAL,CONCLUIDA,13509,11776
Puerto Rico,2024-03,SIN_TIPO,CANCELADA,1790,1651
Puerto Rico,2024-03,SIN_TIPO,CONCLUIDA,4740,4736
Puerto Rico,2024-04,ANCLAJE,CANCELADA,1061,749
Puerto Rico,2024-04,ANCLAJE,CONCLUIDA,2161,1704
Puerto Rico,2024-04,ANCLAJE APP,CANCELADA,1762,1333
Puerto Rico,2024-04,ANCLAJE APP,CONCLUIDA,3915,3347
Puerto Rico,2024-04,ANCLAJE BASE,CANCELADA,3536,2694
Puerto Rico,2024-04,ANCLAJE BASE,CONCLUIDA,5892,4580
Puerto Rico,2024-04,APIROUTE1,CANCELADA,61,8
Puerto Rico,2024-04,APIROUTE1,CONCLUIDA,8,2
Puerto Rico,2024-04,APP,CANCELADA,11,8
Puerto Rico,2024-04,APP,CONCLUIDA,8,8
Puerto Rico,2024-04,MANUAL,CANCELADA,3529,2785
Puerto Rico,2024-04,MANUAL,CONCLUIDA,11749,10256
Puerto Rico,2024-04,SIN_TIPO,CANCELADA,1912,1767
Puerto Rico,2024-04,SIN_TIPO,CONCLUIDA,4075,4070
Puerto Rico,2024-04,SIN_TIPO,PROCESO,1,1
Puerto Rico,2024-05,ANCLAJE APP,CANCELADA,2777,2178
Puerto Rico,2024-05,ANCLAJE APP,CONCLUIDA,5979,5118
Puerto Rico,2024-05,ANCLAJE APP SOA,CONCLUIDA,2,2
Puerto Rico,2024-05,ANCLAJE BASE,CANCELADA,4241,3418
Puerto Rico,2024-05,ANCLAJE BASE,CONCLUIDA,9521,7555
Puerto Rico,2024-05,APIROUTE1,CANCELADA,10,1
Puerto Rico,2024-05,APP,CANCELADA,49,15
Puerto Rico,2024-05,APP,CONCLUIDA,58,14
Puerto Rico,2024-05,MANUAL,CANCELADA,1613,1409
Puerto Rico,2024-05,MANUAL,CONCLUIDA,7690,7258
Puerto Rico,2024-05,SIN_TIPO,CANCELADA,2030,1905
Puerto Rico,2024-05,SIN_TIPO,CONCLUIDA,4326,4321
Puerto Rico,2024-06,ANCLAJE APP,CANCELADA,2523,2014
Puerto Rico,2024-06,ANCLAJE APP,CONCLUIDA,5506,4693
Puerto Rico,2024-06,ANCLAJE BASE,CANCELADA,3431,2811
Puerto Rico,2024-06,ANCLAJE BASE,CONCLUIDA,8806,6949
Puerto Rico,2024-06,APIROUTE1,CANCELADA,6,1
Puerto Rico,2024-06,APIROUTE1,CONCLUIDA,1,1
Puerto Rico,2024-06,APP,CANCELADA,43,12
Puerto Rico,2024-06,APP,CONCLUIDA,52,12
Puerto Rico,2024-06,MANUAL,CANCELADA,1407,1243
Puerto Rico,2024-06,MANUAL,CONCLUIDA,6827,6424
Puerto Rico,2024-06,SIN_TIPO,CANCELADA,1780,1698
Puerto Rico,2024-06,SIN_TIPO,CONCLUIDA,5156,5156
Puerto Rico,2024-07,ANCLAJE APP,CANCELADA,2824,2148
Puerto Rico,2024-07,ANCLAJE APP,CONCLUIDA,6349,5292
Puerto Rico,2024-07,ANCLAJE APP SOA,CANCELADA,502,412
Puerto Rico,2024-07,ANCLAJE APP SOA,CONCLUIDA,946,845
Puerto Rico,2024-07,ANCLAJE BASE,CANCELADA,4833,3872
Puerto Rico,2024-07,ANCLAJE BASE,CONCLUIDA,12171,9653
Puerto Rico,2024-07,APIROUTE1,CANCELADA,101,8
Puerto Rico,2024-07,APIROUTE1,CONCLUIDA,7,4
Puerto Rico,2024-07,APP,CANCELADA,75,17
Puerto Rico,2024-07,APP,CONCLUIDA,22,10
Puerto Rico,2024-07,BASE AUTOMATICO,CANCELADA,2,1
Puerto Rico,2024-07,BASE AUTOMATICO,CONCLUIDA,4,4
Puerto Rico,2024-07,MANUAL,CANCELADA,1030,901
Puerto Rico,2024-07,MANUAL,CONCLUIDA,5092,4763
Puerto Rico,2024-07,SIN_TIPO,CANCELADA,2041,1870
Puerto Rico,2024-07,SIN_TIPO,CONCLUIDA,4695,4677
Puerto Rico,2024-08,ANCLAJE APP SOA,CANCELADA,2357,1841
Puerto Rico,2024-08,ANCLAJE APP SOA,CONCLUIDA,5589,4780
Puerto Rico,2024-08,ANCLAJE BASE,CANCELADA,5244,4286
Puerto Rico,2024-08,ANCLAJE BASE,CONCLUIDA,13546,11182
Puerto Rico,2024-08,APIROUTE1,CANCELADA,13,3
Puerto Rico,2024-08,APP,CANCELADA,46,13
Puerto Rico,2024-08,APP,CONCLUIDA,34,13
Puerto Rico,2024-08,BASE AUTOMATICO,CANCELADA,54,41
Puerto Rico,2024-08,BASE AUTOMATICO,CONCLUIDA,23,22
Puerto Rico,2024-08,MANUAL,CANCELADA,604,548
Puerto Rico,2024-08,MANUAL,CONCLUIDA,3426,3278
Puerto Rico,2024-08,SIN_TIPO,CANCELADA,1851,1727
Puerto Rico,2024-08,SIN_TIPO,CONCLUIDA,4401,4391
Puerto Rico,2024-09,ANCLAJE APP SOA,CANCELADA,2324,1846
Puerto Rico,2024-09,ANCLAJE APP SOA,CONCLUIDA,6370,5371
Puerto Rico,2024-09,ANCLAJE BASE,CANCELADA,3865,3264
Puerto Rico,2024-09,ANCLAJE BASE,CONCLUIDA,13879,11567
Puerto Rico,2024-09,APIROUTE1,CANCELADA,11,2
Puerto Rico,2024-09,APP,CANCELADA,59,23
Puerto Rico,2024-09,APP,CONCLUIDA,23,11
Puerto Rico,2024-09,BASE AUTOMATICO,CANCELADA,24,16
Puerto Rico,2024-09,BASE AUTOMATICO,CONCLUIDA,13,13
Puerto Rico,2024-09,MANUAL,CANCELADA,565,423
Puerto Rico,2024-09,MANUAL,CONCLUIDA,4086,2686
Puerto Rico,2024-09,SIN_TIPO,CANCELADA,2011,1873
Puerto Rico,2024-09,SIN_TIPO,CONCLUIDA,5119,5113
Puerto Rico,2024-10,ANCLAJE APP SOA,CANCELADA,2803,2226
Puerto Rico,2024-10,ANCLAJE APP SOA,CONCLUIDA,6308,5107
Puerto Rico,2024-10,ANCLAJE BASE,CANCELADA,5138,4214
Puerto Rico,2024-10,ANCLAJE BASE,CONCLUIDA,16433,13487
Puerto Rico,2024-10,APIROUTE1,CANCELADA,1,1
Puerto Rico,2024-10,APP,CANCELADA,110,24
Puerto Rico,2024-10,APP,CONCLUIDA,28,8
Puerto Rico,2024-10,BASE AUTOMATICO,CANCELADA,24,17
Puerto Rico,2024-10,BASE AUTOMATICO,CONCLUIDA,52,43
Puerto Rico,2024-10,MANUAL,CANCELADA,978,830
Puerto Rico,2024-10,MANUAL,CONCLUIDA,4154,3755
Puerto Rico,2024-10,SIN_TIPO,CANCELADA,2422,2264
Puerto Rico,2024-10,SIN_TIPO,CONCLUIDA,4366,4359
Puerto Rico,2024-11,ANCLAJE APP SOA,CANCELADA,2631,2126
Puerto Rico,2024-11,ANCLAJE APP SOA,CONCLUIDA,6066,5078
Puerto Rico,2024-11,ANCLAJE BASE,CANCELADA,4449,3694
Puerto Rico,2024-11,ANCLAJE BASE,CONCLUIDA,14101,11883
Puerto Rico,2024-11,APIROUTE1,CANCELADA,4,1
Puerto Rico,2024-11,APP,CANCELADA,51,14
Puerto Rico,2024-11,APP,CONCLUIDA,4,2
Puerto Rico,2024-11,BASE AUTOMATICO,CANCELADA,44,29
Puerto Rico,2024-11,BASE AUTOMATICO,CONCLUIDA,61,49
Puerto Rico,2024-11,MANUAL,CANCELADA,881,795
Puerto Rico,2024-11,MANUAL,CONCLUIDA,3126,2986
Puerto Rico,2024-11,SIN_TIPO,CANCELADA,2216,2106
Puerto Rico,2024-11,SIN_TIPO,CONCLUIDA,4220,4213
Puerto Rico,2024-12,ANCLAJE APP SOA,CANCELADA,3020,2383
Puerto Rico,2024-12,ANCLAJE APP SOA,CONCLUIDA,5971,4974
Puerto Rico,2024-12,ANCLAJE BASE,CANCELADA,4758,3906
Puerto Rico,2024-12,ANCLAJE BASE,CONCLUIDA,14429,12239
Puerto Rico,2024-12,APIROUTE1,CANCELADA,92,7
Puerto Rico,2024-12,APIROUTE1,CONCLUIDA,1,1
Puerto Rico,2024-12,APP,CANCELADA,45,12
Puerto Rico,2024-12,APP,CONCLUIDA,4,3
Puerto Rico,2024-12,BASE AUTOMATICO,CANCELADA,19,5
Puerto Rico,2024-12,BASE AUTOMATICO,CONCLUIDA,5,4
Puerto Rico,2024-12,MANUAL,CANCELADA,977,866
Puerto Rico,2024-12,MANUAL,CONCLUIDA,3162,3020
Puerto Rico,2024-12,SIN_TIPO,CANCELADA,2645,2404
Puerto Rico,2024-12,SIN_TIPO,CONCLUIDA,4550,4548
Puerto Rico,2025-01,ANCLAJE APP SOA,CANCELADA,3293,2652
Puerto Rico,2025-01,ANCLAJE APP SOA,CONCLUIDA,7603,6281
Puerto Rico,2025-01,ANCLAJE BASE,CANCELADA,4425,3659
Puerto Rico,2025-01,ANCLAJE BASE,CONCLUIDA,15927,13167
Puerto Rico,2025-01,APIROUTE1,CANCELADA,40,5
Puerto Rico,2025-01,APIROUTE1,CONCLUIDA,3,1
Puerto Rico,2025-01,APP,CANCELADA,108,28
Puerto Rico,2025-01,APP,CONCLUIDA,20,11
Puerto Rico,2025-01,BASE AUTOMATICO,CANCELADA,4,1
Puerto Rico,2025-01,BASE AUTOMATICO,CONCLUIDA,1,1
Puerto Rico,2025-01,MANUAL,CANCELADA,982,889
Puerto Rico,2025-01,MANUAL,CONCLUIDA,3788,3268
Puerto Rico,2025-01,SIN_TIPO,CANCELADA,2407,2223
Puerto Rico,2025-01,SIN_TIPO,CONCLUIDA,3694,3689
Puerto Rico,2025-01,SIN_TIPO,PROCESO,2,1
Puerto Rico,2025-02,ANCLAJE APP SOA,CANCELADA,3113,2422
Puerto Rico,2025-02,ANCLAJE APP SOA,CONCLUIDA,7306,6062
Puerto Rico,2025-02,ANCLAJE BASE,CANCELADA,4444,3699
Puerto Rico,2025-02,ANCLAJE BASE,CONCLUIDA,13802,11708
Puerto Rico,2025-02,APIROUTE1,CANCELADA,68,9
Puerto Rico,2025-02,APP,CANCELADA,163,68
Puerto Rico,2025-02,APP,CONCLUIDA,63,59
Puerto Rico,2025-02,BASE AUTOMATICO,CANCELADA,24,3
Puerto Rico,2025-02,MANUAL,CANCELADA,687,581
Puerto Rico,2025-02,MANUAL,CONCLUIDA,3070,2907
Puerto Rico,2025-02,SIN_TIPO,CANCELADA,2042,1865
Puerto Rico,2025-02,SIN_TIPO,CONCLUIDA,3826,3824
Puerto Rico,2025-03,ANCLAJE APP SOA,CANCELADA,3344,2652
Puerto Rico,2025-03,ANCLAJE APP SOA,CONCLUIDA,8654,7111
Puerto Rico,2025-03,ANCLAJE BASE,CANCELADA,4579,3645
Puerto Rico,2025-03,ANCLAJE BASE,CONCLUIDA,16760,14084
Puerto Rico,2025-03,APIROUTE1,CANCELADA,133,9
Puerto Rico,2025-03,APP,CANCELADA,84,58
Puerto Rico,2025-03,APP,CONCLUIDA,33,33
Puerto Rico,2025-03,BASE AUTOMATICO,CANCELADA,19,4
Puerto Rico,2025-03,BASE AUTOMATICO,CONCLUIDA,1,1
Puerto Rico,2025-03,MANUAL,CANCELADA,733,654
Puerto Rico,2025-03,MANUAL,CONCLUIDA,3486,3268
Puerto Rico,2025-03,SIN_TIPO,CANCELADA,2646,2307
Puerto Rico,2025-03,SIN_TIPO,CONCLUIDA,5365,5362
Puerto Rico,2025-04,ANCLAJE APP SOA,CANCELADA,3628,2726
Puerto Rico,2025-04,ANCLAJE APP SOA,CONCLUIDA,8977,7299
Puerto Rico,2025-04,ANCLAJE BASE,CANCELADA,4806,3911
Puerto Rico,2025-04,ANCLAJE BASE,CONCLUIDA,16847,14205
Puerto Rico,2025-04,APIROUTE1,CANCELADA,43,2
Puerto Rico,2025-04,APIROUTE1,CONCLUIDA,1,1
Puerto Rico,2025-04,APP,CANCELADA,105,53
Puerto Rico,2025-04,APP,CONCLUIDA,32,19
Puerto Rico,2025-04,BASE AUTOMATICO,CANCELADA,32,9
Puerto Rico,2025-04,BASE AUTOMATICO,CONCLUIDA,1,1
Puerto Rico,2025-04,MANUAL,CANCELADA,943,790
Puerto Rico,2025-04,MANUAL,CONCLUIDA,3670,3429
Puerto Rico,2025-04,SIN_TIPO,CANCELADA,2821,2558
Puerto Rico,2025-04,SIN_TIPO,CONCLUIDA,4740,4740
Puerto Rico,2025-05,ANCLAJE APP SOA,CANCELADA,3601,2833
Puerto Rico,2025-05,ANCLAJE APP SOA,CONCLUIDA,9287,7580
Puerto Rico,2025-05,ANCLAJE BASE,CANCELADA,4714,3879
Puerto Rico,2025-05,ANCLAJE BASE,CONCLUIDA,16791,14267
Puerto Rico,2025-05,APIROUTE1,CANCELADA,198,3
Puerto Rico,2025-05,APIROUTE1,CONCLUIDA,1,1
Puerto Rico,2025-05,APP,CANCELADA,240,109
Puerto Rico,2025-05,APP,CONCLUIDA,247,244
Puerto Rico,2025-05,BASE AUTOMATICO,CANCELADA,11,3
Puerto Rico,2025-05,MANUAL,CANCELADA,955,875
Puerto Rico,2025-05,MANUAL,CONCLUIDA,3300,3150
Puerto Rico,2025-05,SIN_TIPO,CANCELADA,3260,2876
Puerto Rico,2025-05,SIN_TIPO,CONCLUIDA,4980,4978
Puerto Rico,2025-06,ANCLAJE APP SOA,CANCELADA,3218,2042
Puerto Rico,2025-06,ANCLAJE APP SOA,CONCLUIDA,9812,7522
Puerto Rico,2025-06,ANCLAJE BASE,CANCELADA,4165,3025
Puerto Rico,2025-06,ANCLAJE BASE,CONCLUIDA,16681,13650
Puerto Rico,2025-06,APIROUTE1,CANCELADA,20,2
Puerto Rico,2025-06,APP,CANCELADA,745,639
Puerto Rico,2025-06,APP,CONCLUIDA,4086,4062
Puerto Rico,2025-06,BASE AUTOMATICO,CANCELADA,31,22
Puerto Rico,2025-06,BASE AUTOMATICO,CONCLUIDA,4,4
Puerto Rico,2025-06,MANUAL,CANCELADA,848,741
Puerto Rico,2025-06,MANUAL,CONCLUIDA,3156,2974
Puerto Rico,2025-06,SIN_TIPO,CANCELADA,3184,2908
Puerto Rico,2025-06,SIN_TIPO,CONCLUIDA,6248,6244
Puerto Rico,2025-07,ANCLAJE APP SOA,CANCELADA,3005,1748
Puerto Rico,2025-07,ANCLAJE APP SOA,CONCLUIDA,12382,8892
Puerto Rico,2025-07,ANCLAJE APP SOA,PROCESO,42,2
Puerto Rico,2025-07,ANCLAJE BASE,CANCELADA,3591,2376
Puerto Rico,2025-07,ANCLAJE BASE,CONCLUIDA,18950,14706
Puerto Rico,2025-07,APIROUTE1,CANCELADA,1,1
Puerto Rico,2025-07,APP,CANCELADA,673,514
Puerto Rico,2025-07,APP,CONCLUIDA,3918,3902
Puerto Rico,2025-07,BASE AUTOMATICO,CANCELADA,20,8
Puerto Rico,2025-07,MANUAL,CANCELADA,711,639
Puerto Rico,2025-07,MANUAL,CONCLUIDA,3499,3301
Puerto Rico,2025-07,SIN_TIPO,CANCELADA,3297,2977
Puerto Rico,2025-07,SIN_TIPO,CONCLUIDA,4644,4643
Puerto Rico,2025-07,SIN_TIPO,PROCESO,2,1
